CustomerName,FeedbackID,Product,FeedbackText,Sentiment,Rating,PurchaseDate,Location,CustomerEmail,OrderID
Katrina Mckenzie DVM,1468,Smart Mirror,The children are playing in the park.,neutral,1,2019-10-24,Carlafurt,rodriguezeric@example.com,793309
Shannon Lloyd,5166,Charger Dock,The wine we ordered was corked and undrinkable.,negative,4,2017-10-01,Kristinastad,sean13@example.com,569703
David Walker,9435,Microwave Oven,The clock shows three o'clock.,neutral,3,2022-11-12,Melissaberg,davisashley@example.org,978847
Mr. Mark Barajas,9914,Electric Grill,The shipping was excessively slow,negative,4,2015-03-17,Elizabethburgh,acevedorebecca@example.net,213810
Steven White,2398,Heater,The quality of your work far exceeds expectations.,positive,5,2023-02-08,South Stephaniebury,xmckee@example.org,423194
Rhonda Carey,5399,USB-C Cable,Your dedication and hard work are clearly evident in the final product.,positive,1,2015-05-18,East Aprilland,ramosamanda@example.org,321577
Deborah Nielsen,3018,Electric Skateboard,Your commitment to excellence is evident in everything you do.,positive,3,2021-12-09,Janetport,wrightsamantha@example.com,775910
Gloria Howe,2411,Vacuum Cleaner,Rain fell throughout the night.,neutral,4,2023-01-26,North Ann,brenda78@example.org,482486
Jeremiah Roy,9875,Smart Thermostat,Your commitment to excellence is truly admirable.,positive,1,2020-12-26,Kelleyland,richardnguyen@example.com,311511
Brian Rivera,6965,Shaver,The air conditioning was inadequate,negative,5,2019-05-19,Davidstad,madisondavis@example.com,135519
Sarah Stewart,1664,Air Purifier,The river flowed towards the ocean.,neutral,3,2022-09-14,South Roberthaven,smithisabella@example.net,374348
Jennifer Green,9634,Smart Washing Machine,The sun is setting in the west.,neutral,5,2015-10-25,Figueroastad,vmorgan@example.com,249256
Latoya Green,6851,Bluetooth Speaker,The quality of the materials used was subpar; they felt cheap and flimsy.,negative,4,2022-12-03,Elizabethview,robertwhite@example.org,991953
Judith James,6448,Waffle Maker,The product arrived damaged and was not as described.,negative,4,2016-04-21,South Glennside,steven28@example.net,793880
Sonya Houston,4389,Wireless Mouse,The music is playing softly.,neutral,4,2022-02-07,Port Teresabury,cheryl67@example.com,491469
Daniel Shelton,7028,Paint Sprayer,Your presentation was incredibly engaging and informative.,positive,1,2020-03-29,Lisaburgh,matthew78@example.com,271234
Brian Waller,9305,Dehumidifier,The website is clunky and difficult to navigate,negative,4,2018-09-11,Port Philip,jwilson@example.org,736861
Christopher Ingram,5008,Electric Shaver,You're a true asset to our team.,positive,2,2022-07-02,South Philipchester,ronald49@example.net,174546
David Sandoval,1118,Portable Power Station,The report you submitted was comprehensive and meticulously researched.,positive,2,2019-05-23,South Ryan,kevinsuarez@example.com,540165
Jonathan White,7275,Digital Thermometer,The quality of your writing is exceptional.,positive,2,2018-05-26,Port Timothyview,nicolevega@example.net,897362
James Smith,2599,Smartphone,The quality of your work is consistently exceptional.,positive,3,2018-11-18,Michaelborough,danielrodriguez@example.org,133012
Regina Blackburn,6502,Electric Blanket,The car is parked in the driveway.,neutral,2,2019-01-21,Kimberlyborough,andrea12@example.net,100268
Kim Butler,3313,Shaver,Our drinks order was incorrect,negative,3,2015-02-20,North Johnbury,vincent42@example.org,601477
Natasha Ball,8087,Hair Dryer,The quality of the materials was subpar; the finish was rough and uneven.,negative,4,2015-07-19,Gillville,bbaker@example.net,268471
Melanie Berry,9174,Microwave Popcorn Maker,I'm consistently amazed by your ability to remain calm under pressure.,positive,5,2023-03-26,New Edward,nathan21@example.com,959688
Brendan Acevedo,9080,Water Filter,The music selection was jarring and inappropriate for the setting.,negative,1,2017-11-13,Christinaland,jenniferlawrence@example.org,927867
Rodney Huff,9037,Stand Mixer,The child is playing with a toy car.,neutral,5,2015-12-05,Lake Ryan,biancaaustin@example.com,589944
Michaela Cooper,8239,Tablet,Your problem-solving skills are exceptional.,positive,3,2019-05-19,Elizabethport,vcervantes@example.com,467268
Emily Savage,6605,Smart Water Bottle,Thank you for your hard work and your significant contributions.,positive,2,2017-10-07,Hensonburgh,mullenandrea@example.net,778479
Stephanie Fleming,5386,Outdoor Speaker,The drinks were watered down and lacked flavour.,negative,3,2023-07-30,West Larry,patricia60@example.com,516719
Christy Moran,3333,Coffee Bean Roaster,The car is blue.,neutral,3,2019-08-12,Josephfurt,harrisanthony@example.net,273542
Mrs. Brittney Martinez,9098,Heater,The computer screen displayed data.,neutral,2,2015-12-11,Leeton,jrogers@example.net,527294
Luke Brown DDS,9274,Blender,Thank you for your outstanding contribution and keep up the amazing work!,positive,5,2019-03-25,West Juanberg,ivanaguilar@example.org,120148
Trevor Blevins,3840,Outdoor Speaker,The flowers bloomed in spring.,neutral,1,2018-02-13,Lake Davidmouth,michaelgordon@example.net,965681
John Khan,5792,Refrigerator,The presentation lasted for one hour.,neutral,5,2016-07-08,East Timothyview,deborahpollard@example.net,471410
Amy Chapman,8296,Laptop,The children are playing in the park.,neutral,5,2023-08-17,Lake Rhonda,loganrobert@example.com,515980
Andrew Dodson,6813,Desk Lamp,The noise level was unbearable,negative,1,2021-10-23,Smithport,levinejill@example.net,560748
Kathy Klein,3194,Paint Sprayer,There was a noticeable lack of attention to detail throughout our experience.,negative,3,2023-08-05,Carolville,danielle11@example.org,133861
Don Sanchez,8360,Food Processor,I wholeheartedly congratulate you on your outstanding achievement and well-deserved success.,positive,5,2019-01-29,East Donna,ehamilton@example.com,357579
Priscilla Lucero,5368,Smart Doorbell,Congratulations on your outstanding achievement!,positive,5,2022-07-11,West Madisontown,lauren30@example.org,174793
Barbara Lowe,8813,Induction Cooktop,The sky is currently overcast.,neutral,4,2023-02-20,East Michael,jenniferross@example.net,588831
Linda Robertson,9287,Lawn Mower,The sky is blue today.,neutral,1,2017-07-05,Milesview,qrollins@example.com,569871
Christopher Meza,2298,Pressure Washer,I experienced repeated technical glitches that significantly hampered my workflow.,negative,2,2015-02-04,New Matthewmouth,whitebrendan@example.net,709705
Mike Lee,4457,Game Console,The quality of your work far exceeded my expectations.,positive,2,2020-02-19,Port Kimshire,mcdowelldana@example.com,644637
Mario Williams,4459,Dishwasher,The waiter was inattentive and seemed disinterested in our needs.,negative,2,2017-07-15,Barnettport,snydermonica@example.com,390743
Lynn Valenzuela,1585,Pressure Cooker,Your positive impact on the team is undeniable.,positive,3,2016-09-25,Barberville,rachelanderson@example.com,528407
Matthew Hale,7916,Projector,Books are a source of information and entertainment.,neutral,5,2020-03-02,New Diane,fblake@example.net,262557
Tara Hoffman,8127,Standing Desk,Your presentation was incredibly insightful and well-organized.,positive,3,2018-01-12,New Maryland,hansonchad@example.net,863636
Sarah Hill,2985,TV Stand,You've shown remarkable growth and development in this role.,positive,1,2016-09-24,Lake Dawnfort,robert64@example.com,120483
Joseph Rasmussen,1014,Coffee Grinder,The food arrived cold and was clearly not fresh.,negative,5,2015-06-11,South Madeline,fellison@example.net,622679
Melissa Patterson,2483,Hair Curler,Your attention to detail is admirable and greatly appreciated.,positive,4,2023-09-12,Jasonmouth,rebeccawhite@example.net,760538
Lisa Alexander,3296,Coffee Bean Roaster,The children are playing in the park.,neutral,2,2016-05-25,Lake Johnfort,eric70@example.org,989702
Jeffery Wise,5406,Electric Toothbrush,The museum opens at 0 am.,neutral,2,2021-08-24,Cruzmouth,aherman@example.com,116990
Edward Miller,9087,Ergonomic Chair,The results you achieved are nothing short of spectacular.,positive,5,2020-10-14,Hallport,melissa09@example.org,989046
Eric West,6728,Smart Doorbell,The cleanliness of the restrooms was unacceptable and unsanitary.,negative,1,2019-09-04,East Jeremy,sharris@example.org,510340
Jill Carr,3577,E-Scooter,There was a noticeable defect in the craftsmanship; the stitching is loose and unraveling.,negative,1,2018-08-29,New Williamton,cathy51@example.org,451641
David Garcia,1005,Blender,The quality of the materials used is substandard; the item feels cheap and flimsy.,negative,1,2016-04-20,Robertmouth,zkidd@example.net,181464
Diane Russell,1839,Hair Dryer,There was a noticeable lack of attention to detail throughout our visit.,negative,2,2023-01-02,Port Jennifer,butlerkaren@example.com,466865
Sandra Barajas,5046,Electric Skateboard,Several components were missing from the package,negative,3,2017-07-22,Thompsonport,mscott@example.net,573109
Jennifer Stone,8464,Laptop Stand,The road is long and winding.,neutral,2,2016-07-09,Nathanton,abigailcabrera@example.net,294792
John Wolfe,1676,Electric Grill Pan,The return process is overly complicated and burdensome,negative,3,2022-09-30,Kelseyberg,kathy63@example.org,459463
Jennifer Jackson,4371,Smart Washing Machine,I was thoroughly impressed by your creative problem-solving skills.,positive,3,2016-02-16,Richardport,aliciasutton@example.net,826391
Zachary Potts,8780,Portable Air Conditioner,The building is made of concrete and steel.,neutral,1,2021-09-21,Isaacfort,hbarnes@example.org,420728
Keith Phillips,6500,Gaming Chair,The price was exorbitant for the quality of food and service received.,negative,1,2023-10-02,East Justin,williamsjose@example.com,327529
Bradley Morrison,2977,Ice Cream Maker,The rain fell steadily throughout the day.,neutral,5,2017-10-02,Lake Danielhaven,sgordon@example.org,832789
Emma Lozano,7295,Electric Grill,The company's response to my complaint was inadequate and unsatisfactory.,negative,2,2022-12-23,South Rogerfort,bethgoodwin@example.com,433806
Christine Ford,1002,Electric Knife,The service was incredibly slow,negative,1,2017-11-05,Ashleymouth,norman80@example.org,760575
Christina Martinez,6434,Projector,Your attention to detail is second to none.,positive,3,2023-06-14,Johnsonshire,iortiz@example.net,790517
Kelly Kennedy,8853,Tablet,The children are playing in the park.,neutral,4,2018-10-24,Paulland,martin44@example.org,298238
Robert Perez,8164,Oven Toaster,The quality of the materials used was substandard and disappointing.,negative,3,2021-09-24,Bushmouth,nicholasnelson@example.net,131595
Michael Palmer,2704,Sewing Machine,There was a persistent unpleasant odor throughout the dining area.,negative,4,2019-07-26,Williamsstad,kristywright@example.net,563266
Kristin Lewis,4757,Wine Cooler,The drinks were watered down and lacked any flavor.,negative,2,2015-05-21,Garymouth,fred04@example.org,853727
Richard Moore,1548,Electric Toothbrush,We feel our money was wasted on this thoroughly unpleasant meal.,negative,2,2015-12-04,South Kathleenborough,kingmathew@example.org,156080
Caroline Adams,4940,Electric Grill Pan,The presentation lasted for an hour.,neutral,4,2022-07-05,Gonzalezfort,oneilljenna@example.org,933185
Michael Townsend,1682,Fitness Tracker,You have a remarkable talent for simplifying complex concepts and making them accessible to everyone.,positive,1,2018-08-05,North Melvinbury,lorettaaustin@example.net,399547
Samantha Vargas,1533,Desk Lamp,The weather forecast predicts partly cloudy skies.,neutral,3,2018-12-26,New Robert,johnjames@example.com,128091
Charles Garza,4429,Game Console,The room was cramped and poorly ventilated,negative,5,2017-09-20,Lake Jakeburgh,gklein@example.com,950185
Barbara Martin,5511,Electric Skateboard,The customer service representative was unhelpful and dismissive of my concerns.,negative,3,2018-01-25,East William,oneillsean@example.net,765113
Ryan Rios,1349,Refrigerator,Feedback,neutral,1,2017-06-24,New Brandonmouth,lauranixon@example.net,282143
Garrett Wood,9789,Fitness Equipment,The leaves changed color in the autumn.,neutral,2,2017-02-24,Stanleymouth,dgomez@example.org,928018
Amy Johnson,6349,Ice Cream Maker,The advertised amenities were unavailable,negative,3,2018-08-14,South Eileen,barnesandrea@example.com,913282
Deborah Preston,5234,Smart Lock,The quality of your writing is exceptional.,positive,2,2018-08-02,Brendafort,susandunn@example.com,543656
Patricia Holloway,5494,Food Processor,He completed the task efficiently.,neutral,1,2015-05-27,East Amy,randall47@example.org,778546
Christopher Jackson,4621,Gaming Headset,Your ability to think outside the box is inspiring.,positive,2,2022-09-16,New Leeborough,karenguerra@example.com,938446
Richard Harris,7071,Laptop,Your expertise on this topic is unparalleled.,positive,5,2017-11-28,Christineville,javier95@example.org,653741
Briana Martinez,9346,Smart Refrigerator,You have a fantastic ability to communicate complex ideas clearly and concisely.,positive,3,2015-12-07,Avilaville,wadams@example.net,204897
Michael Hester,9185,Smart Light Bulbs,Your leadership skills are evident and inspiring to others.,positive,2,2017-08-17,Lake Mary,ahurst@example.net,933091
Alicia Mitchell,9836,Microwave Popcorn Maker,The atmosphere was unpleasant due to a lingering,negative,2,2018-06-18,Joeside,anthonyhernandez@example.org,433541
Megan Guerrero,2850,Smart Light Bulbs,Your leadership skills are inspiring.,positive,4,2020-08-13,Charlesport,njohnson@example.com,667977
Sandra Torres,3450,Electric Toothbrush,The packaging was inadequate and did not provide sufficient protection during transit.,negative,2,2017-01-28,Barnettport,katherinemoore@example.org,824311
Sara Lawrence,3819,Electric Skillet,You're a true asset to the team.,positive,1,2020-09-10,Lake Alexanderville,andrew61@example.com,673240
Hannah Richards,3639,Desk Lamp,I appreciate your willingness to help others.,positive,5,2019-04-07,Tinaberg,jonathan33@example.com,241915
Lisa Rodriguez,3123,Smart Pet Feeder,We found the price to be exorbitant for the quality of food and service received.,negative,5,2022-09-02,Mooreburgh,alyssabaker@example.org,181117
Kelly Newton,9393,Pressure Cooker,The quality of your work is consistently exceptional.,positive,5,2016-06-16,Obrienmouth,marccooper@example.com,288882
