CustomerName,FeedbackID,Product,FeedbackText,Sentiment,Rating,PurchaseDate,Location,CustomerEmail,OrderID
Ryan Vargas,3755,Bluetooth Headphones,Your attention to detail is second to none.,positive,2,2021-09-19,Johnsonview,zoconnell@example.com,267224
Alicia Spencer,1127,Smartphone Stand,The ambiance was far from relaxing; it was noisy and cramped.,negative,1,2016-09-18,Lake Aimeebury,smithsusan@example.com,868699
Pamela Collins,1283,Smart Light Bulbs,The quality of the ingredients was subpar,negative,1,2017-08-11,North Lisa,ohinton@example.org,595203
Marc Smith,3676,Oven Toaster,The birds sang in the trees.,neutral,1,2022-01-18,East Blakehaven,tneal@example.com,919125
Adam Gray,1073,Smartwatch,Your positive attitude brightened everyone's day.,positive,5,2022-12-29,West Cynthiastad,marcusjackson@example.net,521086
John Nunez,3153,Microwave Popcorn Maker,The snow fell softly to the ground.,neutral,2,2019-01-22,Lindaville,william54@example.net,607599
Sandy Carr,2355,Charger Dock,The sky is blue today.,neutral,3,2017-12-07,West David,ksmith@example.com,796693
George Bishop,6431,Smart Washing Machine,Your presentation was incredibly insightful and well-organized.,positive,3,2015-02-21,East Andreamouth,rickey92@example.org,753265
Elizabeth Hernandez,2206,TV Stand,The service was incredibly slow,negative,1,2018-10-20,Jasonshire,hjohnson@example.net,196468
Brian Davis,3957,Shaver,The passion you put into your work shines through.,positive,4,2022-06-11,West Chelseachester,vmartin@example.org,548263
Sandra Green,8832,Smart Watch for Kids,You have a natural ability to connect with people and build rapport.,positive,1,2018-04-09,Port Paul,tarawatson@example.org,132660
Christina Banks,2651,Wireless Charger,The river flows to the sea.,neutral,3,2016-02-14,Lesliehaven,adamschristopher@example.net,849664
Jessica Mcintyre,6555,Pressure Washer,He arrived on time for the appointment.,neutral,1,2020-07-07,Woodshaven,huntjames@example.org,708820
John Cole,3607,Air Conditioner,Your problem-solving skills are second to none.,positive,2,2021-07-01,Gonzalestown,ashley61@example.org,503571
Philip Gray,2023,Wireless Mouse,I was truly impressed by your insightful contributions to the discussion.,positive,4,2017-11-07,Judithtown,barbara07@example.com,783739
Katelyn Olson,8303,Electric Mattress Pad,Our complaints were dismissed with a dismissive and unhelpful attitude.,negative,4,2015-04-18,Susanfort,jacksonmegan@example.com,462733
Robert Olsen,5732,Hair Dryer,I experienced significant technical difficulties with the software,negative,1,2018-04-04,South Dawnstad,warrencourtney@example.net,912630
Ashley Brown,2147,Smart Plug,We will certainly not be returning to this establishment in the future.,negative,4,2023-12-24,Elliottland,roy65@example.org,238567
Kurt Lynch,8107,Electric Blanket,Feedback,neutral,4,2016-04-21,Lake Crystalfort,penningtonlinda@example.com,565615
Karen Savage,2306,Electric Fan,The service was incredibly slow,negative,1,2019-04-20,Smithmouth,jennifer33@example.com,110229
Olivia Smith,4172,Water Filter,The music played softly in the background.,neutral,5,2018-09-05,Ambermouth,lisa05@example.com,651944
James Rowland,5318,TV Stand,The building stood tall against the skyline.,neutral,4,2022-04-04,Booneland,mirandareed@example.org,732297
Alan Baker,8435,E-Scooter,The results you achieved are truly outstanding.,positive,1,2016-06-12,West Paulside,pcasey@example.org,692548
John Raymond,4101,Bluetooth Earbuds,The report contains relevant data.,neutral,1,2017-04-18,Lake Troyville,annette94@example.com,619181
William Williams,1362,Sewing Machine,I've learned so much from working alongside you.,positive,5,2017-09-12,Johnport,susanlang@example.net,756005
Maria Morris,3522,Portable Air Conditioner,The meeting is scheduled for 2 PM.,neutral,3,2023-12-29,Port Tristanburgh,avilaallison@example.com,720098
Suzanne Carpenter,8192,Smart Refrigerator,The level of detail in your work is truly remarkable.,positive,5,2021-05-10,West Debbiemouth,andersengregory@example.com,953827
Isaiah Aguilar,1801,Gaming Headset,The promised delivery date was missed,negative,4,2021-09-23,South Carlos,bethkeith@example.com,956850
Colton Robinson,8989,Smart Baby Monitor,The service was incredibly slow,negative,4,2019-11-26,New Lindsaybury,kenneththompson@example.com,278144
Karl Holmes,2334,Smartphone,Your leadership skills are evident,positive,4,2022-11-07,North Jane,fmaldonado@example.com,427720
James Bray,5948,Bluetooth Headphones,The customer support email I sent remains unanswered after several days.,negative,4,2019-06-18,Susanland,susancastillo@example.org,312313
Jason Mcintyre,5839,Hair Curler,I'm constantly amazed by your proficiency and skill.,positive,2,2020-04-12,West Michellemouth,obutler@example.org,621732
Jill Morales,8833,Smart Thermostat,Your positive attitude and collaborative spirit are infectious and a pleasure to be around.,positive,3,2015-05-07,Turnerland,richardpugh@example.net,885966
Gerald Nguyen,3234,Laptop Stand,Thank you for your hard work and dedication; you've done a fantastic job!,positive,4,2015-01-02,Smithfort,mthomas@example.net,744190
Angela Pacheco,7619,Electric Blanket,The meeting lasted for an hour.,neutral,3,2022-07-20,North Jeremy,scott59@example.org,495957
Anthony Davidson,3462,Electric Blanket,You have a remarkable ability to connect with people.,positive,1,2015-10-07,Bensonport,burtonerika@example.com,390351
David Bowman,4761,Laptop,The ambiance was unpleasant and lacked any sense of warmth or comfort.,negative,2,2018-01-03,Brockport,hoffmanchristine@example.net,197801
Raymond Lopez,6841,Smart Pet Feeder,Your leadership skills are exceptional.,positive,4,2022-11-15,North Sharonfort,fmontoya@example.net,397234
Katherine King,8056,Lawn Mower,Our drinks arrived late and were lukewarm.,negative,1,2016-04-04,Davilaside,gonzalezsandra@example.org,678249
Erin Oliver,5565,Paint Sprayer,Our drinks order was incorrect,negative,4,2021-06-29,Lake Sarahmouth,ronald81@example.net,147738
Joseph Chavez,4030,Electric Knife,Feedback,positive,4,2017-02-28,Leemouth,elizabeth62@example.com,174227
Sherry Wright,1142,Wireless Charger,Books are a source of information.,neutral,2,2019-06-04,North Veronicaland,nicole88@example.com,448726
Rebecca Pittman,3373,Bluetooth Headphones,Clouds are made of water vapor.,neutral,5,2019-03-13,Patricktown,smithbradley@example.com,864034
Juan Davies,2542,Smart Washing Machine,Your performance exceeded all expectations.,positive,4,2020-09-28,Jamesstad,maria08@example.org,705952
Michelle Schwartz,3405,Gaming Headset,Your contribution to the team was invaluable,positive,5,2020-08-29,Foxville,calvinwallace@example.com,934175
Ralph Gray,8554,Portable Humidifier,I expect a full refund and a prompt resolution to this issue.,negative,4,2020-09-14,Kristyland,bonnie51@example.org,508556
Ronald Rubio DDS,4720,Electric Skillet,The quality of your work is consistently high and surpasses expectations.,positive,2,2015-11-12,North Brianchester,walkercourtney@example.com,127336
Dylan Schneider,3704,Compact Freezer,Your dedication to this project is truly commendable.,positive,3,2016-12-25,West Jefferyhaven,brooksmichelle@example.org,807090
Timothy Green,9983,TV Stand,The train arrived on time.,neutral,3,2020-09-09,Fischerfurt,robin04@example.com,595031
Ralph Stewart,1667,Hot Plate,The quality of your work is consistently high.,positive,5,2020-10-29,Jamesshire,donaldsmith@example.org,227967
Glenn Henry,1870,Waffle Maker,The email was sent yesterday.,neutral,4,2023-05-26,New Julieside,shannon26@example.com,926028
Daniel Elliott,6957,Compact Freezer,We were forced to wait an unreasonable amount of time for a table,negative,5,2021-07-11,New Timothy,chase77@example.org,723311
Jessica Anderson,9373,Portable Blender,Attendance at the conference was slightly lower than expected.,neutral,4,2017-09-10,Davidfort,angela14@example.net,626179
Brittany Randall,3171,Outdoor Speaker,The product arrived damaged,negative,2,2019-06-11,Madelinebury,brendasnyder@example.com,131530
Seth Morgan,7770,Gaming Chair,The sun is setting in the west.,neutral,1,2021-06-28,Michelleshire,lauren82@example.org,902792
Jamie Garza,6169,Smart Mirror,There was a significant delay in processing my return request.,negative,4,2021-10-17,Tabithashire,rickeybrown@example.org,590209
Andrew Norton,2047,Action Camera,I would strongly advise against using this service or purchasing this product.,negative,1,2019-02-22,Port Rachel,paulbrooks@example.com,342968
Robert Johnson,2242,Smartphone,The wine was corked and undrinkable,negative,4,2022-11-14,Port Harold,melissa17@example.com,379783
Lacey Hunt,2480,Wireless Charger,The population of the world is increasing.,neutral,3,2018-07-01,Lake Kenneth,laurenbooth@example.net,145472
Melissa Barton,2074,Digital Camera,My steak was overcooked and tough,negative,2,2021-03-03,Luisview,oortiz@example.com,252828
Michael Jones,6104,Pressure Washer,The train arrived on time.,neutral,4,2023-10-05,West Jodyside,erica88@example.com,919666
Lisa Meyers,8084,Blender,The temperature is currently 20 degrees Celsius.,neutral,1,2023-09-27,Santiagoton,madams@example.net,529276
Kimberly Reed,3139,Smart Lock,Silence filled the room.,neutral,2,2022-05-19,Simsmouth,trujilloandrew@example.com,478277
Robert Zimmerman,2453,Dryer,We had to flag down multiple staff members just to get our drinks refilled.,negative,1,2017-08-01,New Crystalstad,tyler10@example.org,232456
Alexis Bradley,3209,Wireless Mouse,Clouds are made of water vapor.,neutral,4,2017-10-23,Watsonburgh,michaelkelly@example.org,362461
Joseph Wright,1321,Electric Toothbrush,The price was far too high considering the inferior quality of the item.,negative,3,2017-07-02,East Brittanyborough,andrewbush@example.net,607263
Jillian Hughes,5566,Refrigerator,Your hard work and commitment are truly paying off.,positive,1,2023-04-16,Phillipsmouth,brittanyjones@example.net,100462
Timothy Humphrey,5331,Electric Skillet,The management's response to our concerns was dismissive and unprofessional.,negative,5,2023-11-12,Curtisburgh,sonia25@example.org,420049
Julie Rodriguez,5880,Dehumidifier,He walked to the store.,neutral,1,2023-07-03,Danielmouth,gerald28@example.net,187647
Erika Fowler,1123,Electric Knife,The packaging was insufficient and resulted in product damage during transit.,negative,1,2015-08-19,Brendaville,brayralph@example.org,570360
Lisa Bowers,4348,Food Dehydrator,The building is made of brick.,neutral,5,2021-04-20,Davisview,heather12@example.org,712054
Christopher Hoffman,5115,Home Assistant,The computer screen displayed data.,neutral,2,2015-08-13,New Adriennebury,rmarshall@example.net,607654
Christopher Nunez,8278,Electric Heater,There was a significant wait time to even be seated,negative,1,2015-01-13,Smithfort,williamtaylor@example.com,134633
Thomas Dixon,1113,Electric Fan,Your commitment to excellence is evident in everything you do.,positive,2,2016-01-15,Port Tina,bauersharon@example.com,577762
Madeline Nunez,6425,Handheld Vacuum,Feedback,negative,3,2020-02-15,Ortizton,hernandezjenna@example.org,928782
Luke Sheppard,1197,Refrigerator,Your dedication and hard work are clearly evident in the final product.,positive,4,2015-10-24,New Ryanside,dmorris@example.net,200454
Matthew Thomas,6099,Wireless Charger,Your positive attitude and collaborative spirit are invaluable.,positive,4,2017-03-28,Jenniferland,sflowers@example.org,325604
Daisy Ortiz,1249,Bluetooth Speaker,Books are a source of information and entertainment.,neutral,1,2019-11-03,Lake Samueltown,michael52@example.org,714373
Christopher Davis,1417,Water Filter,I was thoroughly impressed by your creativity and innovative thinking.,positive,4,2018-06-29,South Matthew,hudsonjoshua@example.net,383898
Danielle Miller,3948,Outdoor Speaker,The cleanliness of the restrooms was unacceptable; they were dirty and unsanitary.,negative,1,2018-07-05,East Tammyfort,wkey@example.net,334981
Keith Young,3727,Electric Mattress Pad,The packaging was insufficient and resulted in product damage during transit.,negative,1,2018-08-05,Port Michael,yateschristina@example.net,955320
Timothy Hoffman,5084,Blender,Your dedication and hard work are truly inspiring.,positive,3,2021-01-21,Jamesport,hernandezrandy@example.com,363617
Kelly Neal,7313,Desk Lamp,Trees provide shade and oxygen.,neutral,2,2017-07-21,West Amberstad,amber78@example.org,767220
Yolanda Rodgers,7130,Smart Pet Feeder,Our complaints were met with indifference and dismissiveness from the staff.,negative,5,2020-12-14,Heatherfort,gjones@example.com,329807
Laurie Rivera,1560,E-Scooter,The overall experience was extremely disappointing and fell far short of expectations.,negative,1,2015-12-22,Donnashire,samanthaobrien@example.net,613520
Matthew Johnson,5871,Smartphone,Your contribution to the team has been invaluable.,positive,2,2018-11-21,New Michaelfort,victoriabarnes@example.org,859481
Barbara Brewer,4899,Food Processor,I'm so impressed with your ability to solve complex problems.,positive,5,2022-06-21,Melissamouth,bhays@example.org,208560
Meghan Williams,3622,Electric Grill,The packaging was damaged upon arrival,negative,2,2018-03-24,Allenstad,lynngutierrez@example.org,740134
David Strickland,7158,Lawn Mower,You've demonstrated a remarkable ability to learn quickly.,positive,4,2015-05-21,Susanchester,sanchezkathleen@example.org,735038
Matthew Fisher,6795,Lawn Mower,The rain fell steadily throughout the day.,neutral,5,2021-01-04,Mckeeville,steven19@example.com,625730
Mary Lamb,3762,Portable Blender,The atmosphere was noisy and chaotic,negative,1,2019-07-20,Coreyton,chrismiller@example.com,779261
Christopher Gardner,9853,Action Camera,The drinks were watered down and lacked the expected quality.,negative,1,2016-11-06,West Joshuafort,jacqueline96@example.org,917693
Rachel Francis,4187,Smart Baby Monitor,The book contained 300 pages.,neutral,5,2021-10-02,West Scott,kevin51@example.net,730024
Jared Smith,4653,Oven Toaster,The customer service representative was unhelpful and dismissive of my concerns.,negative,1,2020-03-26,New Jamieburgh,imartinez@example.com,158399
Hunter Holland,8635,Smart Thermostat,The sun is setting in the west.,neutral,1,2015-08-29,Lake Claudia,guerrerolee@example.com,780672
Jenny Mills,7655,Compact Freezer,The building is made of brick.,neutral,4,2018-01-21,Dawnbury,kbowers@example.net,595151
Shawn Wilson,3056,Slow Cooker,The portions were small considering the high prices charged.,negative,3,2016-03-25,Port Anthony,christopher39@example.com,288921
Brandon Brown,8742,Hair Curler,There was a noticeable lack of attention to detail throughout our visit.,negative,3,2019-07-25,Hortonside,shannonthompson@example.com,193607
Jacob Powers,9728,Fitness Tracker,Your passion for your work shines through in everything you do.,positive,2,2022-01-02,Thomasfort,smiththomas@example.com,416323
Alyssa Estes,2987,Sewing Machine,You have a natural ability to connect with others.,positive,1,2018-06-13,West Kimberlyshire,jeannesharp@example.com,434065
Dr. Steven Harris,2654,LED Projector,The quality of the materials was subpar; the finish was rough and uneven.,negative,3,2017-02-14,New Steventown,utucker@example.com,153855
Michael Wilkerson,2669,Smart Lock,We were not offered any apologies for the substandard service.,negative,3,2023-03-03,Hernandezburgh,padams@example.net,811803
Peter Roberson,9374,Electric Shaver,I'm so impressed by your quick learning and adaptability.,positive,2,2016-09-12,Mercedesfort,hartmanchristopher@example.org,646790
Maria Harris,5918,Electric Grill Pan,Your attention to detail is second to none.,positive,1,2019-10-15,South Laura,jamesdean@example.org,500291
Joe Clarke,4693,Smart Baby Monitor,Rain is falling outside.,neutral,2,2023-06-09,Carterview,weaverolivia@example.org,226882
Jonathan Anderson,6885,Coffee Grinder,Your attention to detail ensures impeccable results.,positive,4,2022-06-17,Jacksonburgh,bjennings@example.org,841689
Christopher Schmidt,9056,Blender,Your positive attitude is infectious and makes working with you a pleasure.,positive,1,2016-02-24,Clinechester,theresa23@example.org,942182
Christopher Mullen,1713,Electric Knife,You've demonstrated a significant improvement in your skills.,positive,2,2016-11-21,Lake Danielbury,herreraerika@example.net,178292
Richard Mcdonald,2050,Electric Knife,The building has twenty floors.,neutral,1,2017-05-29,North Renee,daniellepayne@example.net,580341
Elizabeth Watts,3994,Smart Mirror,The museum opens at 0 am.,neutral,1,2016-10-27,West Laurenbury,kevin58@example.net,298333
Megan Thompson,3403,Gaming Mousepad,The cat sat on the mat.,neutral,3,2020-02-23,Jenniferton,acevedomatthew@example.net,874671
Sherry Adams,5846,Robot Vacuum,We experienced a significant delay in receiving our drinks.,negative,3,2020-04-30,Jameschester,gilesnancy@example.net,783060
Sharon Jones,4641,Portable Speaker,Your positive impact on the team is immeasurable.,positive,1,2020-08-03,Lopezstad,shelleytyler@example.org,708745
Jennifer Collins,3314,Coffee Bean Roaster,I was truly impressed by your innovative approach to the problem.,positive,5,2017-10-27,North Ericfurt,vfloyd@example.org,268252
Anne Hudson,6447,Oven Toaster,Your problem-solving skills are exceptional; you tackled the challenges with grace and efficiency.,positive,3,2023-06-24,Lake Whitney,meredithgallagher@example.net,637970
Sara Flores,8267,Smartphone Stand,You've shown tremendous growth and improvement.,positive,2,2019-12-18,Cruzfort,michaelwagner@example.com,133422
Lisa Mullen,8657,Game Console,We found a hair in our appetizer,negative,4,2020-02-20,Glassbury,kenneth97@example.net,952059
Catherine Wood,1583,Dehumidifier,Your presentation was incredibly engaging and informative.,positive,4,2015-03-27,East Lindabury,rjones@example.org,565582
Craig Barber,7852,Laptop,The level of detail in your work is truly remarkable.,positive,4,2019-10-14,Port John,blackchristine@example.org,303612
Christopher Mclaughlin,5205,Coffee Bean Roaster,The flowers are blooming in the garden.,neutral,2,2020-01-03,Shannonburgh,kara86@example.org,948259
Tammy Williams,7777,Gaming Chair,Birds sang in the trees.,neutral,5,2020-12-22,Huynhbury,rebecca33@example.net,935453
Alex Howard,1907,Air Purifier,The promised vegetarian option was unavailable,negative,4,2017-03-04,Oliviabury,donna07@example.net,115351
Michael Smith,6422,Dryer,The river flows to the sea.,neutral,5,2020-06-13,Garzaberg,kelleypatricia@example.org,750529
Meghan Burns,9269,Electric Knife,You have a fantastic ability to think outside the box.,positive,1,2021-06-16,East Virginiaburgh,ysawyer@example.org,167811
Todd Burke,1388,Coffee Bean Roaster,Your leadership skills are exemplary.,positive,5,2016-08-31,Lopezchester,isanchez@example.com,794175
Sarah Wallace,6261,Handheld Vacuum,Sales figures have remained relatively stable.,neutral,2,2015-03-07,New Mark,fcook@example.com,121615
Sarah Joyce,9583,Tablet,Your contributions were invaluable to the success of the team.,positive,3,2019-09-19,Stephanieland,johnmoore@example.org,812013
Dawn Booth,4769,Ergonomic Chair,Your dedication and hard work are clearly evident in the exceptional results.,positive,3,2016-06-03,South James,lreynolds@example.com,485148
Andrew Mcclure,5530,Food Processor,I experienced significant technical difficulties attempting to use the product.,negative,3,2023-06-17,Smithton,brightscott@example.com,938343
Marilyn Jones,2717,Compact Freezer,Your commitment to excellence is truly admirable.,positive,3,2017-01-17,Taylorhaven,maureencombs@example.net,535261
Kristin Black,7567,Dehumidifier,Your positive attitude is contagious.,positive,1,2021-01-31,Aaronhaven,brooke82@example.org,123747
Samuel Martinez,2699,Portable Power Station,Your willingness to help others is admirable.,positive,1,2023-09-04,Fischerburgh,roberthammond@example.org,253152
Danny Pena,9659,Gaming Headset,The company's stock price fluctuated throughout the day.,neutral,4,2015-08-25,South Samanthafort,tyler09@example.net,992616
Frank Mcgrath,6980,Electric Shaver,The cleanliness of the restrooms was unacceptable; they were dirty and unsanitary.,negative,4,2017-10-19,West Jerry,careyangela@example.net,742485
Angel Gordon,9523,Vacuum Cleaner,The ambiance was far from relaxing; it was noisy and cramped.,negative,4,2016-10-03,Thorntonfurt,hlowe@example.net,107478
Jasmine Silva,2149,Pressure Cooker,Our reservation was not honored,negative,5,2018-02-06,New Jennifer,ljohnson@example.com,785116
Victoria Castillo,3399,Stand Mixer,The project is currently in the planning phase.,neutral,1,2023-07-07,Lake Megan,alexastanley@example.com,991782
Dennis Oconnor,7815,Wine Cooler,Birds build nests to raise their young.,neutral,3,2019-01-23,South Nicoleland,otate@example.com,523741
Christopher Lane,9705,Smart Light Bulbs,The room was unclean and contained several unhygienic issues.,negative,4,2019-01-21,West Cherylstad,gwilliams@example.com,624046
Michelle Kennedy MD,7299,Paint Sprayer,You've shown remarkable growth and development in this role.,positive,2,2023-07-27,East Brittneyburgh,steven93@example.com,636856
Christopher Lopez,8272,Air Conditioner,You have a fantastic ability to communicate your ideas clearly.,positive,5,2020-04-29,Henryhaven,elizabeththompson@example.net,779975
Sandra White,6190,E-Scooter,The flowers bloomed in the spring.,neutral,3,2017-10-19,East Donna,rachel25@example.com,182761
Keith Bond,7952,Smartphone Stand,The restaurant was excessively noisy,negative,2,2015-10-13,East David,mbrooks@example.org,123388
Christopher Caldwell,2720,Electric Kettle,The birds sang in the trees.,neutral,2,2022-01-03,South Brookeside,diazangela@example.com,402032
Maria Mathews,3043,Smartphone,The clock chimed the hour.,neutral,4,2021-07-11,Annaborough,amyodom@example.net,698201
Kayla Davis,8271,Gaming Chair,The color of the item was drastically different from what was shown online.,negative,1,2023-06-29,Adamsfort,mooreanthony@example.org,661925
Anthony Jackson,2913,Electric Knife,I'm consistently amazed by your ability to learn quickly.,positive,1,2018-04-22,Griffinmouth,morselauren@example.net,608148
Crystal Lewis,5876,Keyboard,The children are playing in the park.,neutral,1,2021-10-20,West Austinshire,karina30@example.net,447927
Jeanette Conrad,4658,Smart Water Bottle,The train arrived on time.,neutral,2,2021-06-10,Robinsonview,dmcguire@example.org,548451
Michael Flores,4888,USB-C Cable,The prices were exorbitant compared to the quality of the food and service.,negative,2,2015-03-25,East Steven,richardpeterson@example.org,439057
Harold Craig,1481,Wireless Charger,You have a natural talent for [mention specific skill].,positive,1,2015-12-21,Port Helen,krobinson@example.net,981077
Cheryl Garrett,1552,Smart Light Bulbs,Many people enjoy music.,neutral,3,2021-04-23,Lake Melissamouth,thomascarrie@example.net,901759
Barbara Coleman,6885,Coffee Bean Roaster,The children played in the park.,neutral,1,2018-07-22,Karenshire,kperry@example.org,810353
Jonathan Nelson,9259,Electric Fan,Your innovative thinking is a valuable asset to our team.,positive,4,2020-03-19,Kurtside,alyssa44@example.org,756887
Scott Miller Jr.,4998,Game Console,There was a significant lack of attention to detail throughout our visit.,negative,5,2019-01-01,Lisastad,laurengarcia@example.net,896228
Lindsey Wang,8491,Portable Air Conditioner,Thank you for your outstanding performance.,positive,4,2021-12-19,West Adrianchester,michaelmorales@example.net,475308
David Ayala,3333,Microwave Popcorn Maker,Your commitment to excellence is truly inspiring to us all.,positive,3,2019-08-28,East Ashley,wintersjennifer@example.com,441418
Eileen Espinoza,7769,Ice Cream Maker,The quality of your work far exceeded my expectations.,positive,4,2020-06-03,Dillontown,cochranrenee@example.org,634583
Leah Miranda,1373,Standing Desk,The product arrived significantly later than the promised delivery date,negative,1,2019-03-07,Robertsside,samuelwilson@example.org,963256
Michelle Garrison,8247,Electric Skateboard,You have a natural ability to communicate complex ideas clearly.,positive,4,2021-01-27,North Jacquelinemouth,nathanielhall@example.net,376386
Kelly Levy,7433,Smart Lock,I'm thoroughly impressed by your professionalism and competence.,positive,2,2017-04-12,South Briantown,bwilliams@example.net,479613
Larry Dean,6995,Lawn Mower,The management's response to our complaints was dismissive and unhelpful.,negative,5,2016-09-29,West Timothymouth,zacharybrown@example.net,752079
Samantha Sanders,5345,Laptop Stand,My appetizer arrived cold,negative,1,2017-05-08,Heatherstad,johnpowell@example.org,248343
Janice Chase,9332,Desk Lamp,We will certainly not be returning to this establishment and will not recommend it to others.,negative,5,2022-11-19,South Lori,prattsteven@example.com,406258
Christopher Lee,2909,Bluetooth Speaker,The dog is sleeping in its bed.,neutral,4,2022-02-20,Vickimouth,robert23@example.com,758356
Gloria Williams MD,9136,Bluetooth Headphones,The report is due next week.,neutral,1,2016-06-04,Bartlettport,aaron55@example.net,255267
Michael Graham,1470,Ergonomic Chair,The results you achieved are phenomenal and deserve recognition.,positive,1,2019-03-14,Moralesstad,xrogers@example.org,367656
Regina Brady,7733,Cordless Drill,The cleanliness of the restaurant was questionable; the restrooms were particularly unsanitary.,negative,3,2016-09-27,South Nancy,wrichardson@example.com,744690
Rebecca Barr,5785,Hair Dryer,You've demonstrated a significant improvement in your skills.,positive,4,2016-06-27,South Whitneybury,christine92@example.com,931637
James Mitchell,5435,Hair Dryer,The service was incredibly slow,negative,3,2019-03-12,Kentbury,cunninghamtammy@example.net,843028
Sue Huynh,7891,Portable Humidifier,You consistently exceed expectations.,positive,2,2015-08-16,Keyfort,anthonythomas@example.com,344412
